label,claim
0,中国医工携手率先开启肿瘤放疗2.0时代，“一站式”智能方案让流程缩至20几分钟。
0,世界帕金森病日专家这样进行科普。
0,中国帕金森病患者超300万。
0,广东计划通过3至5年时间，投入150亿元建设50家高水平医院。
0,儿童癫痫可能影响脑发育。
0,中国帕金森病患者超300万，逾九成受访者不知可由手术医治。
0,雄激素增多症或影响子代发育。
0,类风湿性关节炎需长期治疗，目前尚无办法彻底根治，。
0,截至2021年3月26日24时，北京累计超851万人接种新冠疫苗，其中各高校师生52万人。
0,2021年12月31日，疫情水灾影响 马来西亚政府跨年活动取消。
0,2021年12月31日，全球28天新增新冠确诊逾2100万例 多国疫情数据刷新纪录。
0,2021年12月31日，巴拉圭批准科兴疫苗用于5至11岁儿童。
0,中国驻东盟大使邓锡军：RCEP标志着多边主义和自由贸易的重大胜利。
0,2021年12月31日，台风“雷伊”已致菲律宾405人死 约450万民众受灾。
0,2021年俄北方舰队成功发射近10次“锆石”高超音速导弹。
0,2021年12月31日，加拿大多地年终之际升级防疫限令 魁北克重启宵禁。
0,2021年12月31日，韩国新增确诊近5000例 现行社交距离措施延长两周。
0,2021年12月31日，以色列批准为免疫力受损人群接种第四剂新冠疫苗。
0,2021年12月31日，意大利单日新增确诊超12.6万例 政府颁布防疫新法令。
0,2021年12月31日，俄美总统通话讨论安全保障和乌克兰局势等问题。
0,2021年12月31日，韩法院下令涉案日企出售在韩资产赔偿韩被强征劳工。
0,2021年12月31日，阿根廷日增新冠确诊病例超5万例。
0,2021年12月30日，以色列批准为免疫力弱者提供第四针新冠疫苗。
0,2021年12月31日，纽约市疫情爆表，时报广场跨年活动仍将照常举行！。
0,2021年12月31日，俄美总统通电话 重点讨论安全保障议题。
0,2021年12月31日，法国单日新增确诊病例再超20万 多地收紧防疫措施。
0,2021年底，印度累计奥密克戎感染病例超1160例 出现首例死亡病例。
0,2021年12月30日，韩国前总统朴槿惠获特赦正式出狱 免除17年牢狱之灾。
0,2021年，泰国5府照常举办跨年活动 当局要求年后居家办公。
0,2021年12月30日，日本大阪纵火案嫌犯死亡此前曾烧伤 案件已致25人死。
0,2021年12月30日，世卫称“双重威胁”致全球新冠确诊病例创纪录 多国新增确诊再现新高。
0,2021年12月30日，变异毒株感染病例增加 秘鲁出台多项新年防疫措施。
0,2021年12月30日，中国驻吉尔吉斯斯坦大使：愿同吉方推动构建中吉命运共同体。
0,2021年12月30日，立陶宛政府支持率跌至历史最低水平，反对党领袖：他们疯了。
0,2021年12月30日，韩国民调：过半选民认为朝野两党需更换总统候选人。
0,韩国2021年10月出生人口创同月新低 死亡人口创同月新高。
0,朴槿惠将于2021年12月31日0时获特赦 5名常驻病房法警将撤离。
0,2021年12月30日，伊拉克总理证实：所有外国作战部队都已离开伊拉克。
0,2021年12月30日，日本核污水排海各方分歧难弥 东电急切排污遭质疑。
0,俄经济今年2021年前11个月同比增长4.7%。
0,2021年12月30日，普京贺“北溪2号”完成投产前准备工作 认证仍在进行。
0,2021年12月30日，希腊克里特岛附近海域发生地震 埃及部分城市有震感。
0,网易香港挂牌首日高开8.13%，总市值突破4500亿港元。
0,全国九分之一的公募基金落户上海虹口，金融企业资产管理规模逾5万亿元。
0,央行，2020年5月末社会融资规模存量268.39万亿元，同比增12.5%。
0,青海省首家，多县一行，制村镇银行支行获批开业。
0,贵州，两张清单，融资项目获银行发放贷款1680亿元。
0,北京银保监局，疫情期间有企业拿银行贷款违规进入股市、楼市。
0,自2020年1月25日至5月15日，中小微企业到期贷款本息延期规模达1.3万亿元。
0,中国人民银行党委书记、银保监会主席郭树清在文章，完善公司治理是金融企业改革的重中之重，中提出，要从多方面推动完善公司治理机制。
0,2020年7月2日博鳌亚洲论坛首次推出亚洲普惠金融生态体系指标。
0,地方专项债可补充资本金，中国中小银行获，弹药补给，。
0,银行业合理让利意在银企共赢。
0,央行下调再贷款再贴现利率，专家，是精准投放。
0,外汇局，2020年3月末中国银行业对外金融资产净负债1408亿美元。
0,2020年6月29日多地取缔辖内所有网贷机构，网贷以退为主。
0,2020年前5月用于实体经济的贷款累计增加超10万亿元。
0,2020年6月25日银保监会，聚焦五维度，对连续三年市场乱象整治，回头看，。
0,2020年6月25日工行数字对接，云上广交，，为近3000客商授信超50亿元。
0,2020年6月24日中国银保监会，对连续三年市场乱象整治工作进行，回头看，。
0,2020年1至5月深圳企业直接投资168家非金融类境外企业。
0,广交会于2020年6月15日-24日，工行广东分行为广交会参展企业发放融资逾9亿元。
0,2020年6月23日，银保监会，湖北省保险法人机构和分支机构免缴2020年度保险保障基金。
0,2020年6月23日，农业银行出台15项措施，全力支持海南自由贸易港建设。
0,2020年六月贷款市场报价利率不变。
0,2020年6月22日四川出台十条措施推动金融机构加快处置不良资产。
0,2020年6月22日创业板指半日涨超1%，证券板块走强大涨3.62%。
0,2020年半年两家A股上市公司实控人被抓，9人遭警示。
0,2020年6月19日网联平稳保障，618，单日交易处理15.99亿笔，刷新历史纪录。
0,加速人民币国际化有助，疫，后世界金融稳定。
0,2020年6月19日中国大型银行部分经营效率指标接近国际先进银行水平。
0,2020年6月19日国家融资担保基金启动银担，总对总，批量担保业务。
0,易纲，疫情期的金融支持政策具有阶段性。
0,2020年6月17日，证监会核准4家新三板挂牌公司公开发行股票。
0,2020年前5个月发行信用债5.44万亿元。
0,2020年6月15日银保监会明确农险经营条件，符合条件机构开展业务无需申请。
0,创业板注册制来了，2020年6月15日起开始受理。
0,创业板要学习科创板更要超越科创板。
0,创业板跟进注册制改革包容性原则需要明晰的制度规范。
0,2020年6月12日，创业板改革并试点注册制落地实施。
0,2020年6月12日日韩股市开盘大跌。
0,2020年6月11日农发行山东省分行筹措300亿元资金支持夏粮收购。
0,2020年6月11日中国太保于伦敦证券交易所披露上市意向函。
0,2020年6月11日，网易香港挂牌首日高开8.13%，总市值突破4500亿港元。
0,2020年6月11日，恒指低开0.21%，网易上市首日高开8.13%。
0,全国九分之一的公募基金落户上海虹口，金融企业资产管理规模逾5万亿元。
0,央行，2020年5月末社会融资规模存量268.39万亿元，同比增12.5%。
0,2020年6月10日，恒指高开0.49%，煤炭板块领涨。
0,2020年6月10日，沪指低开0.16%，旅游综合等板块领跌。
0,2020年6月9日，逾七成百亿元级私募持仓超八成，有私募称还会增仓。
0,2020年6月8日，青海省首家，多县一行，制村镇银行支行获批开业。
0,北京银保监局，疫情期间有企业拿银行贷款违规进入股市、楼市。
0,2020年6月4日人民币对美元汇率中间价上调62个基点。
0,2020年6月4日，银保监会，中小微企业到期贷款本息延期规模达1.3万亿元。
0,2020年6月1日，专家建议投资者不要赌面值退市公司，复活，。
0,2020年以来截至5月29日，十股面临，一元退市，风险，近百股在边缘试探。
0,2020年5月29日，银保监会，典当行要逐步压缩房地产典当比重。
0,2020年5月27日，11条金融改革措施于近期推出，涉及银行、证券等多个行业领域。
0,2020年5月29日，地方债发行加速，央行三日发3700亿流动性红包对冲。
0,2020年5月28日央行开展2400亿元逆回购操作。
0,2020年5月28日，人民币兑美元汇率中间价报7.1277元，下调185个基点。
0,2020年5月28日，金融委办公室发布11条金融改革措施。
0,2020年5月27日，美股集体收高道指涨逾520点，瑞幸咖啡大涨53%。
0,2020年5月27日，银保监会圈定金融防风险九大重点领域。
0,2020年5月26日，报告，疫情对中国金融市场和金融业影响总体可控。
1,职工休了产假、工伤假，就不能休年假了。
1,中国再无愚人节，4月1日定为消防战士纪念日。
1,非法社会组织的大量存在是因登记门槛高、登记困难。
1,数字人民币会泄露隐私。
1,"2021年3月15日, 源自中国的沙尘暴于侵袭韩国，造成韩国空气质量严重下降。"
1,中方要求美国驻华外交人员进行肛拭子检测。
1,中国官方推广每周休息2.5天。
1,2021年3月下旬，自哈萨克斯坦阿拉木图有飞往中国乌鲁木齐的民航包机，仅中国新疆籍哈族有资格申请，票价约1万元人民币。有意乘机者须通过whatsapp等社交媒体报送个人信息，并支付预付款。
1,东北地区将试点全面放开生育限制。
1,儿童票购买只以身高作为标准。
1,2021年1月29日，中国人民银行常备借贷便利（SLF）利率上调、需提前2天申请。
1,中方对新疆少数民族实施大规模拘禁和强制绝育措施构成种族灭绝。
1,中国驻美国大使崔天凯曾致信美方提议由中共中央政治局委员、中央外事工作委员会办公室主任杨洁篪访美。
1,中方在新冠肺炎疫情暴发初期试图隐瞒疫情。
1,中共党员已经渗透进英国等西方国家机构。
1,中国驻叶卡捷琳堡总领馆正对外销售、组织接种国产新冠疫苗。
1,失业保险金不能随意领，会导致养老金被减少。
1,主动辞职可以领取失业保险金。
1,失业保险金最多只能领24个月，并且一生只能领一次。
1,再次就业后，原来剩余的失业保险待遇享受月数会作废。
1,商务部对外贸易司委托企业采购防疫物资。
1,中国对捷克开展虚假信息宣传运动，试图对捷克地方行政机构和学术界施加影响。
1,2020年外资加快撤华。
1,中国操纵湄公河水资源，为追求自身利益牺牲下游国家。
1,上海兰生轻工业品进出口有限公司使用上海大胜保健品制造有限公司名称销售假冒N95口罩，加卫生部已撤销上海兰生公司对加出口许可证并要求企业停止销售并召回涉事口罩。
1,农业部要求各级农业部门征订《农业农村法律法规汇编》。
1,中国驻休斯敦总领馆长期存在窃取商业机密、从事违法活动甚至间谍行为。
1,中国制造的很多产品由奴隶劳工制造。
1,北京市教育部门要求中小学生暑期不出京、9月1日中小学不能如期开学返校。
1,2020年7月，超强台风要登陆广东。
1,2020月6月15日起持有效签证和居留许可的外国人将无法入境。
1,中国利用弗洛伊德之死进行宣传行动。
1,中国妨碍西方国家研发新冠疫苗。
1,中国拒绝给香港人民自由。
1,中方限制防疫物资出口。
1,中国的发言人散布虚假信息，拼命想要掩盖中国在全球范围内造成的痛苦和伤亡。。
1,中方入侵中印边界试图改变现状。
1,中国卫健委在2020年1月3日下令销毁病毒样本，并且拒绝和其他国家分享病毒毒株。
1,中国拒绝世卫组织参观武汉实验室。
1,武汉病毒学研究所在处理致命的新冠病毒毒株时，没有遵循基本的生物安全秩序，有可能导致了病毒的传播。
1,商务部对外贸易司指定5家企业生产出口医疗物资。
1,银行保险机构售卖客户信息多达数百万条。
1,2019年以来，中国在湄公河上游蓄水发电加剧了下游国家旱情。
1,参照2020年度新农合缴纳标准缴纳担保费250元，即可获取大额收益。
1,无症状新冠病毒感染者会造成中国疫情流行。
1,2020年入境中国人员可以居家隔离。
1,沙漠蝗会在2020年侵入中国。
1,2020年2月，全国疫情拐点已经到来。
1,新冠肺炎病人治愈后会有后遗症。
1,血浆治疗方法已经在2020年2月全面推广。
1,中国央行将在2020年2月放松银行房地产信贷考核。
1,2020年2月，中国已有10万人感染新冠病毒。
1,能使用医用酒精为一次性口罩消毒。
1,截止2020年1月，中国离婚率高达44.1%。
1,2020年起不安装ETC的车辆不能通行高速。
1,国家统计局给出标准：年收入36万以下均是贫穷户。
1,截止至2019年11月，中国市面上存在非洲猪瘟商品化疫苗。
1,2019年8月中国物价继续上涨，消费水平则继续下降。
1,从2019年9月1日起，摩托车可以通行高速公路。
1,一些省（市）开通了电子结婚证，意味着以后结婚不用去民政局了。
1,公安部最新通告：2019年8月1日起车牌绑定驾照，销分实名制。
1,发行新版人民币会引起通货膨胀。
1,伊朗政府于2020年6月29日宣布对中国游客实行免签入境政策。
1,夏季温度已经超过40℃，但天气预报故意压低温度不敢报。
1,境内居民65岁以上不能购汇。
1,《2018中国生态环境状况公报》公布，达标城市明显增多，空气改善主要靠污染源转移。
1,2019年6月1日0时中国对美部分商品提高加征关税税率，自美进口药品在加税之列，意味着进口药要涨价。
1,2035年中国养老保险金将要用光。
1,2019年11月教师资格证考试将进行改革，改革提高学历要求和专业要求。
1,约250名中国间谍活跃在布鲁塞尔。
1,税务总局个人所得税APP存在62例木马。
1,第24号台风潭美，预计2018年9月21日强势登陆中国广东。
1,2010年艾滋病人数暴增，取消艾滋病入境限制是主因。
1,截止至2018年11月，中国在南非设立13个中国警察局。
1,发改委计划在2019年将车辆购置税减至5%。
1,2018年京津冀秋冬季PM2.5等减排目标设定降低了。
1,一带一路”项目增加沿线国家债务。
1,中国要在瓦努阿图建军事基地。
1,2018年4月13日晚和明天起，50年以来最强冷空气将影响北京大部地区，周六日最冷
1,2021年4月9日在必胜客重庆江北红石路店的一服务员不慎将果汁洒在客人身上，客人要求赔偿2800元，还要求服务员下跪道歉，并自称是上等人。
1,南宁旧和平商场在2021年要拆掉重建。
1,在疫情期间大规模注射疫苗，等于向新冠病毒施加了演化的压力，会造成免疫逃逸：疫苗只能保护人类不受原始毒株的侵害，但接种了疫苗会加速病毒的变异。
1,角膜塑形镜能矫正近视。
1,手机APP存在语音窃听。
1,20201年的3·15晚会曝光瘦肉精问题肉，肉都不能吃了。
1,左旋肉碱咖啡含有左旋肉碱和咖啡因，能帮助脂肪燃烧。
1,沙尘雾霾来袭，木耳、猪血、雪梨可以清肺。
1,儿童乳饮料中含有肉毒杆菌，喝了会得白血病。
1,国产食盐中含有亚铁氰化钾，有剧毒不能吃。
1,高钙奶更补钙。
1,保健大米营养更丰富。
1,苏打饼干能养胃。
1,儿童食品更适合儿童。
1,核桃饮料的营养比新鲜核桃更丰富。
1,看视频赚钱、玩游戏赚钱、喝水赚钱、睡觉赚钱、走路赚钱……刷手机可以完成赚钱任务。
1,黑科技的微电流助眠仪、类针灸磁刺激按摩仪能够安抚异常脑电波。
1,白噪音和脑波音乐对于睡眠是神助攻。
1,三星堆是外星文明。
1,三星堆考古挖出愤怒的小鸟同款猪。
1,83岁向梅退休生活凄凉。
1,5G致癌危害身体健康。
1,个人可承包5G项目。
1,第一批5G手机用户在部分地区无法连上5G网络。
1,5G网速缩水。
1,5G手机续航差。
1,白发变黑发 量子梳真的有用。
1,酒后小区停车场驾车不算酒驾。
1,肾不好=肾虚=性功能差
1,2021年3月15日截止至12时，北京两机场取消航班超400架次。
1,2004年河南洛阳一家轮胎公司在搬迁的过程中，无意间发现了疑似古代用于存储货物的仓窖，专家判定此次仓窖遗址有可能就是著名的隋代回洛仓。在这座一千多年前的粮仓中发现287座仓窖，储量非常惊人，同时还在160号仓窖中专家还发现了部分粮食，这些粮食表面看上去并没有腐烂的迹象，。
1,2021年上海除了崇明区、杨浦区、浦东新区3个区之外的其他区都进入了合并之列。合并后，上海由16个区变为10个区。
1,2021年3月3日，攀枝花西区一老人摔倒后在地抽搐，周围多人路过，无人上前帮忙。
1,吃猪肺可以预防肺癌。
1,穿刺活检会导致癌细胞扩散。
1,境外高薪招聘，日均收入1000元，包机票、包签证、包吃住。
1,宿醉后次日再来一杯可醒酒。
1,酒量是可以练出来的。
1,喝红酒能抗癌。
1,喝酒能驱寒。
1,干细胞疗法包治百病？。
1,2021年1月26号开始，酒驾不再只是扣分、罚款，言下之意可能面临更多处罚。医生和律师可能被吊销执照；法官、公务员和教师可能被直接解雇；如果父母酒驾，孩子将被限制进入公务员系统、军警学校和入党。
1,首批电竞本科生几乎没人从业电竞。
1,一带一路从浙江义乌至欧洲伦敦的陆运火车，共计有278节车厢，用了10个车头。
1,茅台集团总工程师王莉被列为2021年中国工程院院士贵州省候选人拟推荐对象。
1,冷烟花不算烟花。
1,电子鞭炮不是鞭炮。
1,2021年2月6日，辽宁鞍山洗碗阿姨凭借滚可乐技术赢得40万大奖。
1,打了新冠疫苗之后，核酸检测会呈阳性。
1,接种新冠疫苗会改变人体基因。
1,从耳垂皱褶就能提前预知冠心病。
1,多吃猪油对人体心血管有好处，具有保健功效，猪油简直就是个宝贝。
1,茶水能杀灭新冠病毒。
1,上海于2021年1月28日起加征房产税。
1,2021年1月21日晚至22日，上海广播电视台青海路大院，食堂有阿姨感染。
1,2021年1月21日， 一兆韦德健身房封闭， 会员只好在里面练14天。
1,"2021年疫情中高风险地区餐饮业会停业, 沈阳、大连、北京、石家庄等地的餐厅已经停业了。"
1,通过疾病获得的免疫比通过疫苗获得好。
1,吸烟能预防新冠病毒感染。
1,量子计算机已经可以取代经典计算机。
1,手机信号增强贴能增强信号。
1,输液可以预防脑中风。
1,冷水服药会致癌
1,发送早安，晚安等图片或视频会被黑客攻击，进而银行卡等个人信息会被窃取。
1,复原乳是奶中地沟油。
1,高楼遇火灾要坐电梯下楼或往高处跑。
1,脂肪很机智，哪儿冷就会去哪儿，所以露出的地方更容易长肉。
1,吃柚子、小龙虾能溶解肌肉。
1,胆结石是常见病，没什么大不了的。
1,无症状的结石不用治疗。
1,胆结石患者要彻底告别油荤。
1,得了胆结石必须要切胆。
1,农行给全国人民发放50万无息贷款，5年后归还。
1,从万元陡降至700元，纳入集采的冠脉支架全是过气货。
1,2019年贫困人口人均月收入9057元。
1,柿子+奶制品/螃蟹=腹泻中毒得结石。
1,贫困县全部摘帽意味脱贫攻坚目标任务完成。
1,输入手机号就能知道对方行踪。
1,神算子诸葛亮能呼风唤雨、撒豆成兵。
1,加湿器里加香薰精油、醋、板蓝根功效强大。
1,HPV疫苗5年后需重新接种。
1,基因检测可以代替HPV疫苗接种。
1,男性不用打HPV疫苗。
1,打了HPV疫苗就不会得宫颈癌。
1,喝枸杞泡酒壮阳。
1,感冒了喝姜丝可乐。
1,猴菇饼干是健康食品。
1,补充维生素可以吃蔬菜干。
1,一日两餐能减肥。
1,老母鸡补身体最好.
1,口香糖能健齿。
1,阿司匹林能抗癌。
1,补钙越多越管用。
1,桉树是外来物种，外来物种都有害。
1,桉树是抽水机和吸肥机。
1,桉树林区生物多样性难恢复。
1,桉树产业弊大于利。
1,网红杀幽牙膏真的有用。
1,新冠肺炎疫苗，代理价1100元起，2020年可大量预定。
1,2020年多地省政府下发通知调整取暖费的消息。
1,湖北省卫健委提示新冠肺炎病毒已经变异，传染性更强，潜伏期更长。
1,秦岭以一己之力挡住南下冷空气。
1,橘子分公母，母橘子更甜。
1,上海将在2021年取消新能源车免费额度和购置税免征。
1,九人吃酸汤子死亡系黄曲霉中毒。
1,得了类风湿性关节炎就绝对不能运动。
1,每天喝3瓶可乐会患尿毒症。
1,矿物质粉底比普通粉底安全。
1,避免胆固醇升高，就得多吃素。
1,截至2020年9月14日，甘肃省疾控中心复核确认布鲁菌抗体阳性3245人，感染规模超出预想，牛羊肉不能吃了。
1,调和油不好。
1,非油炸食品更健康。
1,地暖辐射会致癌。
1,输液能通血管。
1,路由器一根天线直立另一根横摆，网速更快。
1,摆放在偏远位置网速反而更快。
1,第七次人口普查查房是要收房产税。
1,人口普查会泄露个人隐私。
1,人口普查要收费。
1,2020年11月1日起，取消《留学回国人员证明》，国外学历不认可。
1,晚睡的孩子长不高。
1,人造肉能完全代替动物肉。
1,2020年10月烟台追踪到无症状感染者的密切接触者达两万余人。
1,2020年10月湖南益阳某医院接收多名新冠患者。
1,中国的新冠疫苗定价高。
1,有干咳+打喷嚏+味觉失常+身体疼痛+虚弱+高烧+呼吸困难是冠状病毒的症状。
1,疼痛能忍则忍，在无法忍受时才需要治疗。
1,疼痛不是病，不用治。
1,完全消除疼痛才算治疗有效。
1,螃蟹不能与柿子一起吃。
1,螃蟹重金属超标。
1,进博会所有外国人不隔离14天。
1,根据睡姿可以判断孩子的性格。
1,2020年冬将现60年来最冷冬天最强降雪
1,2020年10月9日，澄迈县交警粗暴执法导致孕妇进入医院急诊部门治疗。
1,有些月饼中的肉松是棉花做的。
1,保质期越短，含防腐剂越少。
1,大闸蟹靠激素养肥。
1,西红柿螃蟹一起吃会产生砒霜。
1,如果红心柚果肉颜色不均匀，而且周围的海绵层也有红色，因此该红心柚是用普通的柚子染色而成。
1,2020年十一假期出行走高速的请关注一下，辽宁省部分高速口临时关闭。
1,剪睫毛就能让睫毛变长。
1,VE胶囊涂睫毛能让睫毛变长。
1,睫毛增长液能让睫毛变长。
1,用隔夜茶敷眼睛，能让睫毛变长。
1,2020年河北ETC冻结、停用需要重新实名认证。
1,考研在2021年大改革，今年一定要参加。
1,国家卫健委通告，31个省份仅2020年9月13日一天增加49名病例，其中无症状感染者39例，确诊病例10例。
1,重庆忠犬元宝医院守候离世主人两年。
1,无锡市政府奖励张文宏个人一套湖墅+1200万现金，另加5000万研究资金。
1,2020年9月1日开始，车龄超过15年以后，原先是一年两审，改为一年一审。。
1,2020年是非师范生报考教师资格证最后一年。
1,2020年夏粮少收千万吨。
1,2020年8月14日凌晨，厦门T4机场一架飞机跑出来了。”
1,用充电宝充电，会损害手机。
1,契税税率将在2021年调高。
1,免费接种的疫苗2020年以后要自费。
1,蚊子叮咬会传播新冠病毒。
1,香港MDX医疗集团发布DCV癌症疫苗，可以预防包括前列腺癌、乳腺癌、肺癌等12种以上的癌症。
1,体格越好的人越容易中暑。
1,未来独生子女不能继承父母房产。
1,倒挂法能救溺水儿童。
1,口罩有根5G天线能控制人并致癌。
1,2020属于180年周期白元年，太阳、地球、木星、土星并到一条线。
1,近期（2020年7月）地球引力场、磁场发生紊乱。
1,2020年7月，长江宜宾段发生决口。
1,中国因水污染严重，其饮用水的质量相当于德国的处理污水，长期喝这样的水可能致癌。
1,大量超市停售淡水活鱼，是因水体污染导致的。
1,中国自来水中有避孕药，所以不孕不育的人越来越多。
1,功能水能治百病。
1,暴雨导致水污染，使得吃西瓜会感染SK5病毒，并致人死亡。
1,受疫情影响，北京市绝大部分银行将在2020年6月停业一周。
1,在中风险地区停留1天，健康宝状态就会变黄。
1,中国央行发行数字货币80天内落地。
1,"2020年6月, 有人在恐怖势力的指挥下，涌进全国各个城市，把艾滋病感染者的血滴到食物里。"
1,2020年6月17日晚间，郾城区出现一例新冠肺炎患者。
1,钟南山院士在2020年6月18日空降北京。
1,2020年6月17日傍晚，上海嘉里中心出现3个发烧的， 此3人系Chloé北京店员。
1,疫情非常时期，北京自来水加大氯气注入，需静置两小时以上再用。
1,受疫情影响，2020年6月部分快递公司暂停往北京发货。
1,2020年6月16日，北京高速进京方向道路封闭。
1,自2020年5月6日起，北京市高速公路中途拔ETC卡也会扣全程费用。
1,2020年6月，深圳楼市出现断供潮。
1,中国与别国关系受疫情冲击而变差。
1,中国延误一周公布数据导致疫情扩散。
1,京东集团于日前（2020年6月8日）为回馈社会，通过微信向全民派发购物津贴。
1,个人破产条例通过后，就不用还钱了。
1,个人破产制度会成为老赖的逃债工具。
1,SPF值越高的防晒产品越好。
1,出门前涂好防晒，出门后就放心活动，不再顾虑防晒的问题。
1,中国工程院院士钟南山为安慕希、连花清瘟等企业产品打商业广告。
1,用户使用5G服务或需更换SIM卡，否则不能享受新体验。
1,2020年5月，因新冠病毒影响，中通暂停武汉部分区域快递揽派。
1,公租房住够5年可低价买。
1,使用ATM取款机时，插卡前一定要先按取消键两次，这样可以防止有人预装盗取密码的程序盗窃密码。
1,苏打水能美容养颜。
1,常喝苏打水养胃。
1,0糖、0脂肪的苏打水能减肥。
1,用苏打水洗头能去头屑。
1,去怀柔爬山时收到了河北发来的短信，导致回家后被强制集中隔离。
1,2020年4月17日， 北京西站出现大量的白衣人和旅游巴士，疑似疫情大爆发。
1,印度申遗中国象棋6次被拒。
1,路由器绑电池增强信号。
1,“华南海鲜市场的水产经营商户徐翠芹向公众忏悔，做了18年的水产生意，干了许多危害食品安全的坏事，比如给甲鱼注射黄色素、兴奋剂，给鱼、螺蛳、河蚌、黄鳝喂避孕药，在龙虾中添加色素、香肉精等有毒有害物质等
1,火星的小恒星靠近地球，辐射大，提醒家人今晚务必关手机。
1,长沙石头桥农业银行职工马洪富，吃了一块猪肉，高烧不退，送至市中心医院救治，诊断为疑似非洲一号传染病，由猪瘟传染，后送至沈阳救治无效，现病人生命垂危。
1,疫情期间开通警务通，可以通过微信扫码交纳违法停车罚款。
1,中铁十九局招工人去意大利建方舱医院。
1,2020年3月21日，湖南衡阳铁路医院护士感染新冠肺炎。
1,湖南一名小女孩患上急性髓细胞白血病，父母花光家中所有的积蓄并借了巨额的外债来给孩子治病，但女孩最终还是病情恶化；人生最后一刻，小女孩向父母说了三声“谢谢”，自己拔出氧气管安静地走了。
1,糖是世界上使用最广泛的合法毒药，它能让人们对它上瘾，并且难以戒掉，吃多了还会危害人的身体健康。
1,通讯基站越多，辐射越大。
1,离通讯基站越近辐射越大。
1,4G、5G通讯基站辐射更大。
1,小龙虾是虫不是虾。
1,苏州姑娘吃小龙虾染上肺吸虫病。
1,吃小龙虾易造成哈夫病。
1,开水房电开水器里的水由于反复煮沸，会产生亚硝酸盐等致癌物质，喝这样的千滚水，会导致亚硝酸盐中毒。
1,洗血作为一种医疗美容项目是驻颜逆龄的神奇之术。
1,人体细胞在饥饿的时候，能把自己体内的无用或有害物质自行吃掉，以提供自己生存需要的能量，所以吃素或少吃饭可以激活细胞自噬起到延缓衰老、延年益寿等作用。
1,洗牙会让牙缝变大，牙齿会变成梳子一样。
1,如果食物在清洗时会变色，那就意味着被添加了人工色素。
1,癌胚抗原（CEA）指标高于正常值即代表患上了癌症。
1,现有大批假冒执法人员团伙步入家门，他们有男有女，拿着人口或计生普查表，到各家里去普查，让你填写表格或问答，格纸上涂有药，只要接触一会儿就晕过去了，他就把值钱的东西都拿走了。
1,化妆品成分含干细胞和脐带血。
1,90后人均负债12.79万元，是月收入的18.5倍。
1,被私家车挤占车道，公交车愤然怼开一条路。
1,长期服用维D和钙片会致癌。
1,如果出现物业未和业主签合同、没有物价管理部门各项审批文件原件、因房屋质量问题还未交房等八种情况，业主都可拒交物业费。
1,长期熬夜之后老了就会得阿尔茨海默病。
1,猪油比植物油对血管好。
1,加热鲜奶千万不要煮沸，沸腾后牛奶不但会被烧焦，营养价值也大大降低。
1,根据美国国家航空航天局对一对宇航员双胞胎的研究表明，在太空生活不仅会改变你的外貌还会改变你的基因。由于太空的影响，两名宇航员兄弟不再是双胞胎，其中一人的基因在一年的太空生活后有7%发生了改变。
1,彩虹食谱能治疗癌症。
1,胰岛素有毒，我们看到的糖尿病昏迷，都是因为胰岛素将血糖降得太低，导致心脏缺乏糖分的供应，出现生命危险，而治疗糖尿病则需要每天喝一大碗糖水。
1,中国小伙在迪拜徒手赢得38公斤重金条。
1,中国盗窃知识产权。
1,2019年5月15号至25号，尽量减少郊外，户外活动。飞机撒药治白蛾。
1,商合杭高铁2019年8月1日通车。
1,乙烯利催熟的蔬果导致小孩性早熟。
1,中医治愈近视。
1,从2019年起订婚超过三万元判刑一年，辛集镇政府宣。
1,戏剧高峰论坛上一名女子携19岁儿子大闹论坛，现场声讨正在台上演讲的一名外国教授，而这名女子多年前是上海戏剧学院的学生，与该教授偷情被开除，外国教授随后失联又失踪。
1,尼古丁是癌症克星。
1,2019年4月17日，载有36名中国游客大巴在葡萄牙翻车26人受伤。
1,2019年4月15日起正式实施新交规。
1,"中央检查组下地方 ,农村房改造，中央给每户55000元。"
1,近视茶可治疗近视。
1,人体有最佳睡眠时间表。
1,女士车内喷香水男士点火抽烟，车当场爆炸。
1,车厘子一次不能吃超过20颗。
1,喝油排毒还能减肥。
1,微信免费时代即将结束。
1,骑电动车必须要驾照，考证要335元。
1,化疗杀人已经被实践证明。
1,菠菜与牛奶同吃会引起痢疾。
1,吃南汇8424的香蕉会感染H7N9。
1,微信随意转发链接会被盗取银行密码。
1,扑救木里森林火灾壮烈牺牲的贵州麻江籍烈士杨瑞伦家属上街游行。
1,《都挺好》剧组微信发红包。
1,地铁施工偶然发现文物。
1,西安地铁5号线要临时改线。
1,西安文物太多，会草率处理不太重要的文物。
1,日本进口满腹30倍糖果，每一颗糖果添加了罗勒种子，把糖果吃下肚后再喝水，糖果会膨胀30倍、吃完人就有饱腹感，不想吃别的食物，这样就可以靠吃糖果减肥啦。
1,餐桌上的青蛙都是膨大剂喂大的。
1,按个指纹能为孩子测智商。
1,“央行2019年4月1日起降准0.5个百分点。
1,根据《中华人民共和国旅游法》和《旅行社老年旅游服务规范》，老年人出行暂行规则规定：80周岁以上，旅行社不允许接待。
1,根据劳动法最新规定，如果员工签字自愿放弃购买社会保险，离职时就可以从企业处拿到一笔赔偿金。
